id,dt,channel,username,message,neg,neu,pos,compound
1435,5/1/2021 18:45,doublelift,nightbot,Twitch Prime subscription is free if you have Amazon Prime https://twitch.amazon.com/prime?ref_=sm_w_tcp_m_t_sub&redirectRoute=ZG91YmxlbGlmdA==,0,0.643,0.357,0.6124
1436,5/1/2021 18:45,doublelift,firefighter981,is g2 gonna win worlds this year guys?,0,0.648,0.352,0.5859
1437,5/1/2021 18:45,doublelift,eggyerim,isnt c9s first game against damwon PEPW,0,1,0,0
1438,5/1/2021 18:45,doublelift,cr1s2,deaths on adc early game means support just didnt do enough to get them fed NODDERS,0,0.847,0.153,0.4019
1439,5/1/2021 18:45,doublelift,fazerpheonix,its pretty likely g2 wins worlds this year,0,0.465,0.535,0.7845
1440,5/1/2021 18:45,doublelift,firefighter981,COOL,0,0,1,0.3182
1441,5/1/2021 18:45,doublelift,potsu4444,g2 winning msi this year too PEPW,0,0.638,0.362,0.5267
1442,5/1/2021 18:45,doublelift,istoletheirbacon,"yep they are gonna face Damwon as opening match, Perkz vs Showmaker, banger inc",0,0.855,0.145,0.296
1443,5/1/2021 18:46,doublelift,yuyuyuna,@fazerpheonix COPIUM,0,1,0,0
1444,5/1/2021 18:46,doublelift,adaptmfer,C9 doesn't have to beat Damwon to advance though. they basically dodged them by being in the same group,0,1,0,0
1445,5/1/2021 18:46,doublelift,microeconom,Tatical,0,1,0,0
1446,5/1/2021 18:46,doublelift,mic_sokoli,G2 is Trash,0,1,0,0
1447,5/1/2021 18:46,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
1448,5/1/2021 18:46,doublelift,jirbinator,@fazerpheonix lol,0,0.263,0.737,0.4215
1449,5/1/2021 18:46,doublelift,firefighter981,WAIT g2 is just trolling right guys,0,1,0,0
1450,5/1/2021 18:46,doublelift,fazerpheonix,COPIUM,0,1,0,0
1451,5/1/2021 18:46,doublelift,firefighter981,COPIUM,0,1,0,0
1452,5/1/2021 18:46,doublelift,adaptmfer,POGGERS,0,0,1,0.25
1453,5/1/2021 18:46,doublelift,eggyerim,Pog,0,0,1,0.25
1454,5/1/2021 18:46,doublelift,haztro,Pog,0,0,1,0.25
1455,5/1/2021 18:46,doublelift,hinanayo,Pog,0,0,1,0.25
1456,5/1/2021 18:46,doublelift,aziz050,Pog,0,0,1,0.25
1457,5/1/2021 18:46,doublelift,matt47045,Pog,0,0,1,0.25
1458,5/1/2021 18:46,doublelift,hugh_lovett,GODHAND,0,1,0,0
1459,5/1/2021 18:46,doublelift,yuyuyuna,"g2 is trolling, they'll pick it up in the summer COPIUM",0,1,0,0
1460,5/1/2021 18:46,doublelift,syberseall,COPIUM this split doesnt matter anyways they are trolling guys COPIUM,0.097,0.903,0,-0.0191
1461,5/1/2021 18:46,doublelift,hugh_lovett,MrDestructoid ====c,0,1,0,0
1462,5/1/2021 18:46,doublelift,haztro,?????,0,1,0,0
1463,5/1/2021 18:46,doublelift,georgecostanza6,Fist him,0,1,0,0
1464,5/1/2021 18:46,doublelift,hinanayo,KEKW,0,1,0,0
1465,5/1/2021 18:46,doublelift,adaptmfer,KEKW,0,1,0,0
1466,5/1/2021 18:46,doublelift,acidace1,KEKW,0,1,0,0
1467,5/1/2021 18:46,doublelift,infintt,KEKW,0,1,0,0
1468,5/1/2021 18:46,doublelift,dv0rak3,OMEGALUL,0,1,0,0
1469,5/1/2021 18:46,doublelift,c9__riley_reid,Smodge,0,1,0,0
1470,5/1/2021 18:46,doublelift,zettasticks,Smodge,0,1,0,0
1471,5/1/2021 18:46,doublelift,asken_0,KEKW,0,1,0,0
1472,5/1/2021 18:46,doublelift,frozonetv,support fight PogChamp,0.356,0,0.644,0.2732
1473,5/1/2021 18:46,doublelift,pusattt,??????????,0,1,0,0
1474,5/1/2021 18:46,doublelift,shzhnuh,wow,0,0,1,0.5859
1475,5/1/2021 18:46,doublelift,haztro,GIVE SHUTDOWN FOR FREE LUL,0,0.548,0.452,0.5106
1476,5/1/2021 18:46,doublelift,matt47045,Smodge,0,1,0,0
1477,5/1/2021 18:46,doublelift,preposterousone,Inting,1,0,0,-0.25
1478,5/1/2021 18:46,doublelift,nudegoblin,KEKWait,0,1,0,0
1479,5/1/2021 18:46,doublelift,yeebruh,smodge,0,1,0,0
1480,5/1/2021 18:46,doublelift,cadica,4v2,0,1,0,0
1481,5/1/2021 18:46,doublelift,yuyuyuna,Smoge,0,1,0,0
1482,5/1/2021 18:46,doublelift,mackdecent,Smoge,0,1,0,0
1483,5/1/2021 18:46,doublelift,jshamp1,LUL,0,1,0,0
1484,5/1/2021 18:46,doublelift,johnsongrabber,noc ulting that is hilarious,0,0.597,0.403,0.4019
1485,5/1/2021 18:46,doublelift,tsstss,bruh why did you try to 1v1 thresh,0,1,0,0
1486,5/1/2021 18:46,doublelift,arzenheim,Smoge,0,1,0,0
1487,5/1/2021 18:46,doublelift,anatolianstream,Smoge,0,1,0,0
1488,5/1/2021 18:46,doublelift,quonn_,Smoe,0,1,0,0
1489,5/1/2021 18:47,doublelift,lamentationouo,smoge,0,1,0,0
1490,5/1/2021 18:47,doublelift,fate_killer21,Cant see,0,1,0,0
1491,5/1/2021 18:47,doublelift,tj_lane2,Smoge,0,1,0,0
1492,5/1/2021 18:47,doublelift,raptorsm0lester,fast b,0,1,0,0
1493,5/1/2021 18:47,doublelift,rozkie,Smoge,0,1,0,0
1494,5/1/2021 18:47,doublelift,matt47045,Smoge,0,1,0,0
1495,5/1/2021 18:47,doublelift,hugh_lovett,Smoge,0,1,0,0
1496,5/1/2021 18:47,doublelift,eggyerim,supportal combat ruined,0.846,0.154,0,-0.6705
1497,5/1/2021 18:47,doublelift,istoletheirbacon,"@adaptmfer yep exactly, plus considering their group, they have high chances to at least get 2nd seed and go in the next phase",0,0.84,0.16,0.4588
1498,5/1/2021 18:47,doublelift,wiecke,@dylanbassey turn off "Show attack range" under inferface,0.307,0.693,0,-0.4767
1499,5/1/2021 18:47,doublelift,adaptmfer,cant see cant see,0,1,0,0
1500,5/1/2021 18:47,doublelift,thino036,hey,0,1,0,0
1501,5/1/2021 18:47,doublelift,acidace1,Smoge,0,1,0,0
1502,5/1/2021 18:47,doublelift,emojifanxd,the master and the apprentice in bot,0,1,0,0
1503,5/1/2021 18:47,doublelift,ophatninja,smoge,0,1,0,0
1504,5/1/2021 18:47,doublelift,syberseall,wow,0,0,1,0.5859
1505,5/1/2021 18:47,doublelift,sepevo,tactical doesnt get to game today lmao,0,0.606,0.394,0.5994
1506,5/1/2021 18:47,doublelift,jshamp1,okay hes mal;d,0,0.513,0.487,0.2263
1507,5/1/2021 18:47,doublelift,thino036,bruh,0,1,0,0
1508,5/1/2021 18:47,doublelift,potsu4444,0/3 AD VS 1/5 AD PEPW,0,1,0,0
1509,5/1/2021 18:47,doublelift,rawrch,KEKW,0,1,0,0
1510,5/1/2021 18:47,doublelift,rajanda,Smoge,0,1,0,0
1511,5/1/2021 18:47,doublelift,porko2,thats an lcs perfomance by tactical KEKW,0,1,0,0
1512,5/1/2021 18:47,doublelift,firefighter981,2019 was the west's only shot to win worlds Sadge,0.145,0.58,0.275,0.4215
1513,5/1/2021 18:47,doublelift,barracuda767,actually malding,0.667,0.333,0,-0.25
1514,5/1/2021 18:47,doublelift,tobyuuu,tactical running it down KEKW,0,1,0,0
1515,5/1/2021 18:48,doublelift,el_bobby__,ye poor tactical,0.608,0.392,0,-0.4767
1516,5/1/2021 18:48,doublelift,syberseall,COPIUM don't worry guys this year eu wins the worlds,0,0.567,0.433,0.7274
1517,5/1/2021 18:48,doublelift,cr1s2,not liking the way this botlaning phased played out PauseChamp,0.178,0.632,0.19,0.0366
1518,5/1/2021 18:48,doublelift,tsstss,G2 got 3-0ed in retrospect there was no shot,0.216,0.784,0,-0.296
1519,5/1/2021 18:48,doublelift,johnsongrabber,this nocturne is such a fan,0,0.685,0.315,0.3182
1520,5/1/2021 18:48,doublelift,firefighter981,trueeee,0,1,0,0
1521,5/1/2021 18:48,doublelift,tobyuuu,Fnatic was 3-0'ed aswell. So there's no debate,0.261,0.739,0,-0.3566
1522,5/1/2021 18:48,doublelift,firefighter981,trueeeee,0,1,0,0
1523,5/1/2021 18:48,doublelift,firefighter981,we just suck i guess rip,0.367,0.633,0,-0.4404
1524,5/1/2021 18:48,doublelift,syberseall,do you guys think mad lions can win the next split as well?,0.168,0.524,0.309,0.4019
1525,5/1/2021 18:48,doublelift,porko2,na g2 will come back for sure,0,0.723,0.277,0.3182
1526,5/1/2021 18:48,doublelift,firefighter981,COPIUM,0,1,0,0
1527,5/1/2021 18:49,doublelift,spartaman64,noooo,0,1,0,0
1528,5/1/2021 18:49,doublelift,alexh4308,the ahri omg,0,1,0,0
1529,5/1/2021 18:49,doublelift,lukas_112358,I think G2 will come back stronger.,0,0.698,0.302,0.3818
1530,5/1/2021 18:49,doublelift,sinthesinner,I'll honestly bet on the sad tigers,0.279,0.45,0.27,-0.0258
1531,5/1/2021 18:49,doublelift,tonyram9906,lul,0,1,0,0
1532,5/1/2021 18:49,doublelift,brn007,W OMEGALUL W,0,1,0,0
1533,5/1/2021 18:49,doublelift,adaptmfer,Smoge,0,1,0,0
1534,5/1/2021 18:49,doublelift,cakepandad,KEKW,0,1,0,0
1535,5/1/2021 18:49,doublelift,hugh_lovett,Smoge,0,1,0,0
1536,5/1/2021 18:49,doublelift,teetyuk,"Guys, does poppy q procs one-hit effects?",0,1,0,0
1537,5/1/2021 18:49,doublelift,istoletheirbacon,"@syberseall they have great chance as well, but Rogue barely lost this one. have faith in  'em for next split",0.094,0.559,0.347,0.6994
1538,5/1/2021 18:49,doublelift,potsu4444,guys wunder starts playing soloq now hes going to go back to his 2019 form Copege,0,0.893,0.107,0.2023
1539,5/1/2021 18:49,doublelift,thino036,so close,0,1,0,0
1540,5/1/2021 18:49,doublelift,cr1s2,COPIUM,0,1,0,0
1541,5/1/2021 18:49,doublelift,jshamp1,mald,0,1,0,0
1542,5/1/2021 18:49,doublelift,paul_the_iii,locket,0,1,0,0
1543,5/1/2021 18:49,doublelift,yuyuyuna,"i hope so, would be nice to have consistent competition",0,0.584,0.416,0.6908
1544,5/1/2021 18:49,doublelift :everyone else is,letucanss,wastebasket:,0,1,0,0
1545,5/1/2021 18:49,doublelift,tokuzumei,kekw locket,0,1,0,0
1546,5/1/2021 18:49,doublelift,sackmaidictionary,Smoge,0,1,0,0
1547,5/1/2021 18:49,doublelift,lamentationouo,??????????????,0,1,0,0
1548,5/1/2021 18:49,doublelift,asken_0,3k elo hook,0,1,0,0
1549,5/1/2021 18:49,doublelift,istoletheirbacon,"Whenever its Worlds time, you guys root for western as a whole right ?",0,1,0,0
1550,5/1/2021 18:49,doublelift,syberseall,@IStoleTheirBacon dunno man that didn't look like barely to me,0.19,0.81,0,-0.2755
1551,5/1/2021 18:49,doublelift,porko2,i think g2 4 fun all split cause they thought they were the best,0,0.615,0.385,0.8176
1552,5/1/2021 18:49,doublelift,pvt_davids,choked seqFeels,0.756,0.244,0,-0.4767
1553,5/1/2021 18:49,doublelift,izzaya12,lulw,0,1,0,0
1554,5/1/2021 18:49,doublelift,adaptmfer,I don't think MAD will do that well internationally. depends a lot on their analysts and coaches imo,0,0.752,0.248,0.6452
1555,5/1/2021 18:49,doublelift,anatolianstream,Smoge,0,1,0,0
1556,5/1/2021 18:49,doublelift,rhyvox_,poor Ahri man the dude is tryna play his A game with his idol,0.177,0.686,0.137,-0.1779
1557,5/1/2021 18:49,doublelift,jirbinator,"This is one of the worst 3/1/3 performances I've ever seen, especially from DL",0.24,0.76,0,-0.6249
1558,5/1/2021 18:49,doublelift,firefighter981,remember when they were supposed to insta win the split,0,0.703,0.297,0.5859
1559,5/1/2021 18:49,doublelift,jshamp1,???,0,1,0,0
1560,5/1/2021 18:49,doublelift,gorpmeat,Not really no,0,0.487,0.513,0.2743
1561,5/1/2021 18:50,doublelift,cezk0s,no just a knock up,0.355,0.645,0,-0.296
1562,5/1/2021 18:50,doublelift,hugh_lovett,jhin 0/4/4 monkaW,0.5,0.5,0,-0.25
1563,5/1/2021 18:50,doublelift,randall__,f,0,1,0,0
1564,5/1/2021 18:50,doublelift,midgetsnorkel,KEKW,0,1,0,0
1565,5/1/2021 18:50,doublelift,spartaman64,peter pls,0,0.435,0.565,0.0772
1566,5/1/2021 18:50,doublelift,asken_0,KEKW,0,1,0,0
1567,5/1/2021 18:50,doublelift,shimadasage,LUL,0,1,0,0
1568,5/1/2021 18:50,doublelift,johnsongrabber,LOOOOOOOOOOOL,0,1,0,0
1569,5/1/2021 18:50,doublelift,vahsolaris,theyre too good,0,0.408,0.592,0.4404
1570,5/1/2021 18:50,doublelift :zoning hook dw,eggyerim,),0,1,0,0
1571,5/1/2021 18:50,doublelift :u just didnt hit,el_bobby__,D,0,1,0,0
1572,5/1/2021 18:50,doublelift,istoletheirbacon,"@syberseall Rogue was up 2-0 and threw pretty hard the last game, was a close series",0.075,0.753,0.172,0.4215
1573,5/1/2021 18:50,doublelift,gnolttam,stick to adc,0,1,0,0
1574,5/1/2021 18:50,doublelift,mondoelhermano,KEKW,0,1,0,0
1575,5/1/2021 18:50,doublelift,trexts,hahaa,0,1,0,0
1576,5/1/2021 18:50,doublelift,lukas_112358,"G2 has the best players or competing for the best in every position in EULCS, so assuming they win next split is reasonable",0,0.616,0.384,0.9255
1577,5/1/2021 18:50,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
1578,5/1/2021 18:50,doublelift,bussybopxd,i think he dodged,0,1,0,0
1579,5/1/2021 18:50,doublelift,trema432,KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA KEKW NA,0,1,0,0
1580,5/1/2021 18:50,doublelift,syberseall,"@IStoleTheirBacon yep, they have huge mental issues",0,0.526,0.474,0.5423
1581,5/1/2021 18:50,doublelift,hinanayo,LUL,0,1,0,0
1582,5/1/2021 18:50,doublelift,shimadasage,Bro my Grandma is dying stop bonking her in the head with these stray hooks,0.136,0.864,0,-0.296
1583,5/1/2021 18:50,doublelift,juliosouza,brtt,0,1,0,0
1584,5/1/2021 18:50,doublelift,asken_0,cuz you miss,0.444,0.556,0,-0.1531
1585,5/1/2021 18:50,doublelift,slyxx007,blame it on LAG,0.735,0.265,0,-0.6739
1586,5/1/2021 18:50,doublelift,yuyuyuna,@IStoleTheirBacon I root for the team who's play I've enjoyed the most over the course of the year happythoSip,0,0.749,0.251,0.6908
1587,5/1/2021 18:50,doublelift,rbdz,maybe the key is to never predict? xD,0.305,0.695,0,-0.4717
1588,5/1/2021 18:50,doublelift,gato_voador,Sadge,1,0,0,-0.25
1589,5/1/2021 18:50,doublelift,pvt_davids,seq1 maybe Skin is confusing for Q aim,0.213,0.787,0,-0.2263
1590,5/1/2021 18:50,doublelift,frank_gambino,@shimadasage cringe,0,1,0,0
1591,5/1/2021 18:50,doublelift,saboelli,Lol hooks,0,0.263,0.737,0.4215
1592,5/1/2021 18:50,doublelift,adaptmfer,dw you hit one hook lategame and you're a hero Pog,0,0.616,0.384,0.6808
1593,5/1/2021 18:50,doublelift,sinthesinner,dude who stinks like fish?,0.267,0.4,0.333,0.128
1594,5/1/2021 18:50,doublelift,rozkie,take a shot everytime he misses a hook Kappa,0.192,0.808,0,-0.2263
1595,5/1/2021 18:51,doublelift,mystermato,the best dodge i ever did saw was the one that was never made,0,0.756,0.244,0.6369
1596,5/1/2021 18:51,doublelift,lollaswin,@sinthesinner nami,0,1,0,0
1597,5/1/2021 18:51,doublelift,pogboomz,Bro ur hitrate on Q is horrible hahah,0.333,0.667,0,-0.5423
1598,5/1/2021 18:51,doublelift,juciee19,I CANT SEE,0,1,0,0
1599,5/1/2021 18:51,doublelift,spartaman64,WTF,1,0,0,-0.5859
1600,5/1/2021 18:51,doublelift,asken_0,KEKW,0,1,0,0
1601,5/1/2021 18:51,doublelift,shimadasage,@FRANK_GAMBINO l2 aim get  gud kid,0,1,0,0
1602,5/1/2021 18:51,doublelift,adaptmfer,NotLikeThis,0,1,0,0
1603,5/1/2021 18:51,doublelift,indogingigi,KEKW,0,1,0,0
1604,5/1/2021 18:51,doublelift,aziz050,modCheck,0,1,0,0
1605,5/1/2021 18:51,doublelift,cabbagefarm3r,it's the skin,0,1,0,0
1606,5/1/2021 18:51,doublelift,izzaya12,lulw,0,1,0,0
1607,5/1/2021 18:51,doublelift,thino036,nice q kekw,0,0.417,0.583,0.4215
1608,5/1/2021 18:51,doublelift,randall__,painful lol,0.509,0,0.491,-0.0258
1609,5/1/2021 18:51,doublelift,qydric,you boomer'ed,0,1,0,0
1610,5/1/2021 18:51,doublelift,lamentationouo,????????????,0,1,0,0
1611,5/1/2021 18:51,doublelift,trooper3000,kek,0,1,0,0
1612,5/1/2021 18:51,doublelift,istoletheirbacon,"EUW again has a great shot at Worlds this year anyways, since they will send 3 solid contenders for sure, we saw some great game level this Spring Split, smells good for Summer",0,0.651,0.349,0.9325
1613,5/1/2021 18:51,doublelift,shzhnuh,LUL,0,1,0,0
1614,5/1/2021 18:51,doublelift :Call Afromoo,slyxx007,),0,1,0,0
1615,5/1/2021 18:51,doublelift,adaptmfer,Kappa it's tactical's fault cuz he asked for blitz though,0.231,0.769,0,-0.4019
1616,5/1/2021 18:51,doublelift,mrrocketsurgeon,The Tin goes SKIRRRRA,0,1,0,0
1617,5/1/2021 18:51,doublelift,dmonpg,Shoulda went Rakan?,0,1,0,0
1618,5/1/2021 18:51,doublelift,sh1neheilig,M&Mjc,0,1,0,0
1619,5/1/2021 18:51,doublelift,rozkie,sick hooks bro,0.623,0.377,0,-0.5106
1620,5/1/2021 18:51,doublelift :its ok mental is most important for hooks,bussybopxd, ),0,1,0,0
1621,5/1/2021 18:51,doublelift,sinthesinner,@sinthesinner understandable KEKW,0,1,0,0
1622,5/1/2021 18:51,doublelift,zettasticks,"typical support, play like that and still have insane dka",0.166,0.368,0.466,0.5994
1623,5/1/2021 18:51,doublelift,mic_sokoli,EUW is garbage has massive playerbase never wins worlds,0.273,0.727,0,-0.4585
1624,5/1/2021 18:51,doublelift,pvt_davids,seq1 im using this Q fail strategy too so enemy dont fear me in early and mid game,0.309,0.58,0.112,-0.7269
1625,5/1/2021 18:51,doublelift,yuyuyuna,EU will win worlds this year COPIUM,0,0.612,0.388,0.5859
1626,5/1/2021 18:51,doublelift,theclemstar,holy shit it's doublelift blitzcrank the og,0.375,0.625,0,-0.5574
1627,5/1/2021 18:51,doublelift,bpirevanchee,PepePls,0,1,0,0
1628,5/1/2021 18:52,doublelift,showtime_ibm,and you said dodge was op...,0,1,0,0
1629,5/1/2021 18:52,doublelift,brn007,@IStoleTheirBacon COPIUM,0,1,0,0
1630,5/1/2021 18:52,doublelift,chilledg11,liftHYPERS liftHYPERS liftHYPERS,0,1,0,0
1631,5/1/2021 18:52,doublelift,bpirevanchee,pepeJAM,0,1,0,0
1632,5/1/2021 18:52,doublelift,anatolianstream,Smoge,0,1,0,0
1633,5/1/2021 18:52,doublelift,asken_0,KEKW,0,1,0,0
1634,5/1/2021 18:52,doublelift,rbdz,poppy is actually doing great this game,0,0.594,0.406,0.6249
1635,5/1/2021 18:52,doublelift,cr1s2,KEKW,0,1,0,0
1636,5/1/2021 18:52,doublelift,adaptmfer,Smoge,0,1,0,0
1637,5/1/2021 18:52,doublelift,thino036,close,0,1,0,0
1638,5/1/2021 18:52,doublelift,mystermato,Q?,0,1,0,0
1639,5/1/2021 18:52,doublelift,izzaya12,kekw,0,1,0,0
1640,5/1/2021 18:52,doublelift,bpirevanchee,Sadge,1,0,0,-0.25
1641,5/1/2021 18:52,doublelift,s7arr,nugPAIN,0,1,0,0
1642,5/1/2021 18:52,doublelift,hugh_lovett,never lucky Smoge,0.538,0.462,0,-0.3252
1643,5/1/2021 18:52,doublelift,s1ump,!SERVER,0,1,0,0
1644,5/1/2021 18:52,doublelift,randall__,que?,0,1,0,0
1645,5/1/2021 18:52,doublelift,rugaru12,just play lulu,0,0.455,0.545,0.34
1646,5/1/2021 18:52,doublelift,rozkie,missing ping,0.688,0.312,0,-0.296
1647,5/1/2021 18:52,doublelift,izzaya12,sadge,1,0,0,-0.25
1648,5/1/2021 18:52,doublelift,asken_0,23-Mar,0,1,0,0
1649,5/1/2021 18:52,doublelift,adcmainbtw,@s1ump NA,0,1,0,0
1650,5/1/2021 18:52,doublelift,drokushilla,if you aim at them,0,1,0,0
1651,5/1/2021 18:52,doublelift,istoletheirbacon,"@IStoleTheirBacon great chance doesnt mean winning Worlds necesarily, but at least we will have teams passing the groupstage YEP, maybe even going in Finals YEP",0.056,0.593,0.351,0.8739
1652,5/1/2021 18:52,doublelift,balti313,At least EU gets out of groups KEKW,0,1,0,0
1653,5/1/2021 18:52,doublelift,sweatyorangutang,big yikes,0,1,0,0
1654,5/1/2021 18:52,doublelift,hinanayo,LUL,0,1,0,0
1655,5/1/2021 18:52,doublelift,adaptmfer,monkaW,1,0,0,-0.25
1656,5/1/2021 18:52,doublelift,izzaya12,bruh,0,1,0,0
1657,5/1/2021 18:52,doublelift,rbdz,oh maybe they are scripting OpieOP,0,1,0,0
1658,5/1/2021 18:52,doublelift,asken_0,KEKW,0,1,0,0
1659,5/1/2021 18:52,doublelift,cr1s2,enemy doesn't even try to dodge they just walk in straight line KEKW,0.213,0.671,0.116,-0.3818
1660,5/1/2021 18:52,doublelift,doubleshift1337,whats wrong wiht you,0.508,0.492,0,-0.4767
1661,5/1/2021 18:53,doublelift,eyetriangle,chat has he hit a hook this game,0,1,0,0
1662,5/1/2021 18:53,doublelift,medaz,missing for content,0.524,0.476,0,-0.296
1663,5/1/2021 18:53,doublelift,ariarie123,0/3,0,1,0,0
1664,5/1/2021 18:53,doublelift,paul_the_iii,lol,0,0,1,0.4215
1665,5/1/2021 18:53,doublelift,yuyuyuna,@IStoleTheirBacon That went from a great chance to "at least we get to be runner up",0,0.697,0.303,0.7269
1666,5/1/2021 18:53,doublelift,adaptmfer,NotLikeThis,0,1,0,0
1667,5/1/2021 18:53,doublelift,jiggyboio,just one of those games,0,1,0,0
1668,5/1/2021 18:53,doublelift,asken_0,1 KEKW,0,1,0,0
1669,5/1/2021 18:53,doublelift,02ppatel,what is happening,0,1,0,0
1670,5/1/2021 18:53,doublelift,ripviperacr,this has to be intentional,0,1,0,0
1671,5/1/2021 18:53,doublelift,bru_gaming,KEKW,0,1,0,0
1672,5/1/2021 18:53,doublelift,mystermato,disgusting Qs,0.773,0.227,0,-0.5267
1673,5/1/2021 18:53,doublelift,swaggydino1,liftW,0,1,0,0
1674,5/1/2021 18:53,doublelift,randall__,:O,1,0,0,-0.1027
1675,5/1/2021 18:53,doublelift,adaptmfer,Pog he hit one,0,0.6,0.4,0.25
1676,5/1/2021 18:53,doublelift,drokushilla,GOTTEM,0,1,0,0
1677,5/1/2021 18:53,doublelift,asken_0,Pog,0,0,1,0.25
1678,5/1/2021 18:53,doublelift,vahsolaris,Pog,0,0,1,0.25
1679,5/1/2021 18:53,doublelift,izzaya12,yesssss,0,1,0,0
1680,5/1/2021 18:53,doublelift,barracuda767,trolling for fun?!,0,0.358,0.642,0.5562
1681,5/1/2021 18:53,doublelift,pvt_davids,alright i think you rly dont pretend that strategy Kappa,0,0.708,0.292,0.3173
1682,5/1/2021 18:53,doublelift,mystermato,he got one,0,1,0,0
1683,5/1/2021 18:53,doublelift,indogingigi,he hit it Pog,0,0.6,0.4,0.25
1684,5/1/2021 18:53,doublelift,tineki,NICE HOOK,0,0.263,0.737,0.4215
1685,5/1/2021 18:53,doublelift,thgin_,riven carry,0,1,0,0
1686,5/1/2021 18:53,doublelift,iskwek4fun,Pog s1 blitz,0,0.5,0.5,0.25
1687,5/1/2021 18:53,doublelift,rozkie,HE HIT IT,0,1,0,0
1688,5/1/2021 18:53,doublelift,istoletheirbacon,"@YuYuYuna still convinced we will do solid, its early to tell, but im confident still",0,0.617,0.383,0.7543
1689,5/1/2021 18:53,doublelift,nordmann247,let me eat some kekw,0,1,0,0
1690,5/1/2021 18:53,doublelift,zayafire,bb?,0,1,0,0
1691,5/1/2021 18:53,doublelift,hugh_lovett,riven Pog,0,0.333,0.667,0.25
1692,5/1/2021 18:53,doublelift,tydus93,EPIC HOOK DOOOOD,0,1,0,0
1693,5/1/2021 18:53,doublelift,lolthinh,blitz Pog,0,0.333,0.667,0.25
1694,5/1/2021 18:53,doublelift,fizzkhallifa420,liftP,0,1,0,0
1695,5/1/2021 18:53,doublelift,rajanda,Tactical having a fun game KEKL,0,0.602,0.398,0.5106
1696,5/1/2021 18:53,doublelift,armtunaham,HE HIT DA HOOK,0,1,0,0
1697,5/1/2021 18:53,doublelift,rhyvox_,riven pogggggggg,0,1,0,0
1698,5/1/2021 18:53,doublelift,sh1neheilig,VisLaud,0,1,0,0
1699,5/1/2021 18:53,doublelift,19pezen90,20-Feb,0,1,0,0
1700,5/1/2021 18:53,doublelift,genmacatk,focused the wrong carry LUL,0.356,0.345,0.299,-0.128
1701,5/1/2021 18:53,doublelift,cr1s2,Hook has entered the chat room.,0,1,0,0
1702,5/1/2021 18:53,doublelift,avatar_125,adcs have lost of fun this game huh,0.198,0.517,0.284,0.25
1703,5/1/2021 18:53,doublelift,asken_0,game winning hook,0,0.37,0.63,0.5267
1704,5/1/2021 18:53,doublelift,ambrosiann,DOUBLE BLITZ Pog,0,0.5,0.5,0.25
1705,5/1/2021 18:54,doublelift,rudytc,is Sej top a thing?,0,0.69,0.31,0.2023
1706,5/1/2021 18:54,doublelift,medaz,and he hooks when it matters,0,0.82,0.18,0.0258
1707,5/1/2021 18:54,doublelift,yuyuyuna,@IStoleTheirBacon I respect it happythoThumbUp,0,0.563,0.437,0.4767
1708,5/1/2021 18:54,doublelift,jirbinator,"1/5/5 vs 1/6/2, pretty classic adc gameplay here",0,0.686,0.314,0.4939
1709,5/1/2021 18:54,doublelift,razzakksa,Riven poppin off,0,1,0,0
1710,5/1/2021 18:54,doublelift,markoramz,@Doublelift do you even single lift?,0,1,0,0
1711,5/1/2021 18:54,doublelift,adaptmfer,4Head just hit Q,0,1,0,0
1712,5/1/2021 18:54,doublelift,mystermato,DL unlocked ability ... hook,0,0.635,0.365,0.3182
1713,5/1/2021 18:54,doublelift,pvt_davids,Sad News btw - KekW comedian died this Week - R.I.P KEKW,0.366,0.492,0.142,-0.6249
1714,5/1/2021 18:54,doublelift,aldrij,isn't maxing w better than e?,0.325,0.675,0,-0.3412
1715,5/1/2021 18:54,doublelift,rbdz,yeah I called it maybe the key is to never predict,0,0.82,0.18,0.296
1716,5/1/2021 18:54,doublelift,hd_jank,KEKW,0,1,0,0
1717,5/1/2021 18:55,doublelift,8766asteroid,KEKW,0,1,0,0
1718,5/1/2021 18:55,doublelift,yeebruh,threw,0,1,0,0
1719,5/1/2021 18:55,doublelift,adaptmfer,PauseChamp,0,1,0,0
1720,5/1/2021 18:55,doublelift,yuyuyuna,KEKW,0,1,0,0
1721,5/1/2021 18:55,doublelift,eravios,KEKW,0,1,0,0
1722,5/1/2021 18:55,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
1723,5/1/2021 18:55,doublelift,barracuda767,the one time he hits it lose drag,0.434,0.566,0,-0.5574
1724,5/1/2021 18:55,doublelift,anatolianstream,Smoge,0,1,0,0
1725,5/1/2021 18:55,doublelift,rajanda,RIP KEKW,0,1,0,0
1726,5/1/2021 18:55,doublelift,infintt,EZ Clap,0,0.236,0.764,0.4995
